Country,Region,Oil Gas,Production source,Upstream Downstream,Reason,Abatement technology,Emissions,Possible Savings,Cost
Turkmenistan,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Replace pumps,0,0,0
Turkmenistan,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0,0,0
Turkmenistan,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,0,0,0
Turkmenistan,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Unabated,0,0,0
Turkmenistan,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Upstream LDAR,0,0,0
Turkmenistan,Russia & Caspian,Gas,Unconventional gas,Upstream,Vented,Vapour recovery units,0,0,0
Turkmenistan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Install plunger,0,0,0
Turkmenistan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Other,0,0,0
Turkmenistan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Replace compressor seal or rod,0,0,0
Uzbekistan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Replace pumps,0,0,0
Uzbekistan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Replace with electric motor,0,0,0
Uzbekistan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Replace with instrument air systems,0,0,0
Uzbekistan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Unabated,0,0,0
Uzbekistan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Upstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,0,0,0
Turkmenistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Unabated,3.2300000190734863,0,0
Turkmenistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Upstream LDAR,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Unabated,1.2699999809265137,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Upstream LDAR,0,0,0
Turkmenistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Replace pumps,0,0,0
Turkmenistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Replace with electric motor,0,0,0
Turkmenistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Install plunger,0,0,0
Turkmenistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Other,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace pumps,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace with electric motor,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Install plunger,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Other,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Blowdown capture,0,0,0
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Early replacement of devices,0,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Replace compressor seal or rod,0,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Replace pumps,0,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Unabated,1.0199999809265137,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Install plunger,0,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Unabated,46.04999923706055,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Install plunger,0,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Replace compressor seal or rod,0,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Replace pumps,0,0,0
Netherlands,Europe,Oil,Onshore conventional oil,Upstream,Vented,Unabated,0.07999999821186066,0,0
Netherlands,Europe,Oil,Onshore conventional oil,Upstream,Vented,Upstream LDAR,0,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Blowdown capture,0,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Downstream LDAR,0,0,0
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Early replacement of devices,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Fugitive,Upstream LDAR,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Blowdown capture,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Early replacement of devices,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Install flares,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Install plunger,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Other,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Replace compressor seal or rod,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Replace pumps,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Replace with electric motor,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Replace with instrument air systems,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Unabated,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Upstream LDAR,0,0,0
Netherlands,Europe,Oil,Unconventional oil,Upstream,Vented,Vapour recovery units,0,0,0
Netherlands,Europe,Satellite-detected large emitters,Satellite-detected large emitters,Downstream,Fugitive,Downstream LDAR,0,0,0
Netherlands,Europe,Satellite-detected large emitters,Satellite-detected large emitters,Upstream,Fugitive,Upstream LDAR,0,0,0
United States,North America,Oil,Unconventional oil,Upstream,Vented,Install plunger,0,0,0
United States,North America,Oil,Unconventional oil,Upstream,Vented,Replace compressor seal or rod,0,0,0
United States,North America,Oil,Unconventional oil,Upstream,Vented,Unabated,784.8200073242188,0,0
United States,North America,Oil,Unconventional oil,Upstream,Vented,Upstream LDAR,0,0,0
United States,North America,Satellite-detected large emitters,Satellite-detected large emitters,Downstream,Fugitive,Downstream LDAR,0,0,0
United States,North America,Satellite-detected large emitters,Satellite-detected large emitters,Upstream,Fugitive,Upstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Blowdown capture,0,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Downstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Gas,Downstream gas,Downstream,Vented,Early replacement of devices,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Blowdown capture,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Early replacement of devices,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Install flares,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Install plunger,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Other,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Replace compressor seal or rod,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Replace pumps,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Replace with electric motor,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Replace with instrument air systems,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Unabated,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Upstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,0,0,0
Uzbekistan,Russia & Caspian,Oil,Onshore conventional oil,Upstream,Vented,Install plunger,0,0,0
Uzbekistan,Russia & Caspian,Oil,Onshore conventional oil,Upstream,Vented,Other,0,0,0
Uzbekistan,Russia & Caspian,Oil,Onshore conventional oil,Upstream,Vented,Replace compressor seal or rod,0,0,0
Turkmenistan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Blowdown capture,0,0,0
Turkmenistan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Downstream LDAR,0,0,0
Turkmenistan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Early replacement of devices,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Fugitive,Upstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Blowdown capture,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Early replacement of devices,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Install flares,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Install plunger,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Other,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Replace compressor seal or rod,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Replace pumps,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Replace with electric motor,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Replace with instrument air systems,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Unabated,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Upstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Vapour recovery units,0,0,0
Uzbekistan,Russia & Caspian,Satellite-detected large emitters,Satellite-detected large emitters,Downstream,Fugitive,Downstream LDAR,0,0,0
Uzbekistan,Russia & Caspian,Satellite-detected large emitters,Satellite-detected large emitters,Upstream,Fugitive,Upstream LDAR,0,0,0
Turkmenistan,Russia & Caspian,Oil,Unconventional oil,Upstream,Vented,Vapour recovery units,0,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Blowdown capture,0,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Downstream LDAR,0,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Early replacement of devices,0,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Unabated,17.739999771118164,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Replace compressor seal or rod,0,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Replace pumps,0,0,0
Ukraine,Europe,Gas,Downstream gas,Downstream,Vented,Install plunger,0,0,0
Uzbekistan,Russia & Caspian,Oil,Onshore conventional oil,Upstream,Vented,Unabated,11.430000305175781,0,0
Uzbekistan,Russia & Caspian,Oil,Onshore conventional oil,Upstream,Vented,Upstream LDAR,0,0,0
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Blowdown capture,0,0,0
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Downstream LDAR,0,0,0
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Early replacement of devices,0,0,0
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Install plunger,0,0,0
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Replace compressor seal or rod,0,0,0
Venezuela,Latin America,Gas,Downstream gas,Downstream,Vented,Replace pumps,0,0,0
Egypt,Africa,Gas,Offshore gas,Upstream,Vented,Unabated,47.290000915527344,0,0
Egypt,Africa,Gas,Offshore gas,Upstream,Vented,Upstream LDAR,0,0,0
Egypt,Africa,Gas,Offshore gas,Upstream,Vented,Replace pumps,0,0,0
Egypt,Africa,Gas,Offshore gas,Upstream,Vented,Replace with electric motor,0,0,0
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Other,0,0,0
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Replace compressor seal or rod,0,0,0
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Unabated,34.220001220703125,0,0
Egypt,Africa,Gas,Onshore conventional gas,Upstream,Vented,Upstream LDAR,0,0,0
Egypt,Africa,Gas,Unconventional gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Ukraine,Europe,Gas,Onshore conventional gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Ukraine,Europe,Gas,Onshore conventional gas,Upstream,Vented,Other,0,0,0
Ukraine,Europe,Gas,Onshore conventional gas,Upstream,Vented,Replace compressor seal or rod,0,0,0
Ukraine,Europe,Gas,Onshore conventional gas,Upstream,Vented,Unabated,31.170000076293945,0,0
Ukraine,Europe,Gas,Onshore conventional gas,Upstream,Vented,Upstream LDAR,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Blowdown capture,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Early replacement of devices,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Replace pumps,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Replace with electric motor,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Install plunger,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Other,0,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Unabated,1.0399999618530273,0,0
Ukraine,Europe,Gas,Offshore gas,Upstream,Vented,Upstream LDAR,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Blowdown capture,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Early replacement of devices,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Install plunger,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Other,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Replace compressor seal or rod,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Replace pumps,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Replace with electric motor,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Replace with instrument air systems,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Unabated,0.019999999552965164,0,0
Brunei,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Unabated,0.18000000715255737,0,0
Brunei,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Upstream LDAR,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Blowdown capture,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Downstream LDAR,0,0,0
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Vented,Early replacement of devices,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Blowdown capture,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Early replacement of devices,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install flares,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install plunger,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Other,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace compressor seal or rod,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace pumps,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace with electric motor,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Unabated,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Upstream LDAR,0,0,0
Brunei,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Vapour recovery units,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Install plunger,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Other,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Unabated,4.28000020980835,0,0
Iraq,Middle East,Gas,Downstream gas,Downstream,Vented,Replace with instrument air systems,0,0,0
Iraq,Middle East,Gas,Downstream gas,Downstream,Vented,Unabated,23.530000686645508,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Blowdown capture,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Early replacement of devices,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Install flares,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Install plunger,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Other,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Replace compressor seal or rod,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Replace pumps,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Replace with electric motor,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Replace with instrument air systems,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Unabated,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Upstream LDAR,0,0,0
Iraq,Middle East,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace pumps,0,0,0
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace with electric motor,0,0,0
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Early replacement of devices,0,0,0
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Other,0,0,0
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Replace compressor seal or rod,0,0,0
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Unabated,61.33000183105469,0,0
Iraq,Middle East,Gas,Onshore conventional gas,Upstream,Vented,Upstream LDAR,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Unabated,32.560001373291016,0,0
Cameroon,Africa,Gas,Offshore gas,Upstream,Vented,Blowdown capture,0,0,0
Cameroon,Africa,Gas,Offshore gas,Upstream,Vented,Early replacement of devices,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Replace pumps,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Replace with electric motor,0,0,0
Cameroon,Africa,Gas,Offshore gas,Upstream,Vented,Install plunger,0,0,0
Cameroon,Africa,Gas,Offshore gas,Upstream,Vented,Other,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Blowdown capture,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Early replacement of devices,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Install plunger,0,0,0
Azerbaijan,Russia & Caspian,Oil,Offshore oil,Upstream,Vented,Other,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Blowdown capture,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Downstream LDAR,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Early replacement of devices,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Install plunger,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Other,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Replace compressor seal or rod,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Replace pumps,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Replace with electric motor,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Replace with instrument air systems,0,0,0
Azerbaijan,Russia & Caspian,Oil,Downstream oil,Downstream,Vented,Unabated,0.25999999046325684,0,0
Thailand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Unabated,3.640000104904175,0,0
Thailand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Upstream LDAR,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Fugitive,Upstream LDAR,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Incomplete-flare,Vapour recovery units,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Vented,Blowdown capture,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Vented,Early replacement of devices,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Vented,Install flares,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Vented,Install plunger,0,0,0
Thailand,Asia Pacific,Oil,Unconventional oil,Upstream,Vented,Other,0,0,0
